goal_id,user_id,goal_type,goal_priority,goal_horizon,target_amount,start_date,target_date,associated_jar,current_saved,completion_percent
2459,898,saving,Medium,long,932580000,2025-07-01,2029-07-10,FFA,160539382,17.21
2460,898,saving,Medium,long,9532920000,2025-07-01,2029-04-11,EMERGENCY,233516522,2.45
2461,898,spending,Low,short,1000000,2025-07-01,2025-07-31,PLAY,431045,43.1
2462,899,saving,Low,long,10510560000,2025-07-01,2029-07-10,LTSS,4809705557,45.76
2463,899,saving,Medium,long,5423400000,2025-07-01,2029-11-07,DREAM,2175061980,40.11
2464,899,spending,Medium,short,1000000,2025-07-01,2025-07-31,EDU,387460,38.75
2465,900,saving,High,long,2604000000,2025-07-01,2026-09-24,DREAM,1311915871,50.38
2466,900,saving,High,long,4847940000,2025-07-01,2029-07-10,LTSS,2053799338,42.36
2467,900,spending,High,short,1000000,2025-07-01,2025-07-31,EDU,869,0.09
2468,901,saving,Medium,long,1042500000,2025-07-01,2028-02-16,DREAM,470389940,45.12
2469,901,saving,Medium,long,1278200000,2025-07-01,2027-08-20,EMERGENCY,531048715,41.55
2470,901,spending,Medium,short,2000000,2025-07-01,2025-07-31,PLAY,495251,24.76
2471,902,saving,Low,long,3005625000,2025-07-01,2028-02-16,EMERGENCY,891377610,29.66
2472,902,saving,Medium,long,9360000000,2025-07-01,2028-04-16,FFA,325087288,3.47
2473,902,spending,Low,short,1000000,2025-07-01,2025-07-31,PLAY,429990,43.0
2474,903,saving,Medium,short,42000000,2025-07-01,2025-07-31,DREAM,22952042,54.65
2475,903,saving,Low,short,18700000,2025-07-01,2026-04-27,LTSS,10744550,57.46
2476,903,spending,Medium,short,3000000,2025-07-01,2025-07-31,GIVE,1017456,33.92
2477,904,saving,High,long,2042040000,2025-07-01,2029-02-10,FFA,584422434,28.62
2478,904,saving,Low,long,2328625000,2025-07-01,2027-03-23,DREAM,747138640,32.08
2479,904,spending,Low,short,2000000,2025-07-01,2025-07-31,PLAY,1073170,53.66
2480,905,saving,Medium,long,7890750000,2025-07-01,2029-11-07,FFA,588089360,7.45
2481,905,saving,Low,long,3325455000,2025-07-01,2029-05-11,DREAM,128307494,3.86
2482,905,spending,High,short,5000000,2025-07-01,2025-07-31,EDU,646582,12.93
2483,906,saving,High,long,5042250000,2025-07-01,2029-09-08,LTSS,2013517639,39.93
2484,906,saving,Medium,short,40000000,2025-07-01,2025-10-29,EMERGENCY,20351338,50.88
2485,906,spending,Medium,short,3000000,2025-07-01,2025-07-31,FAMILY,433925,14.46
2486,907,saving,Low,long,1018125000,2025-07-01,2027-12-18,FFA,403941474,39.68
2487,907,saving,High,long,3511200000,2025-07-01,2028-10-13,DREAM,352511275,10.04
2488,908,saving,Medium,short,63360000,2025-07-01,2026-04-27,EMERGENCY,6596798,10.41
2489,908,saving,Medium,long,1020250000,2025-07-01,2027-07-21,DREAM,205043645,20.1
2490,908,spending,Low,short,2000000,2025-07-01,2025-07-31,GIVE,955521,47.78
2491,909,saving,High,long,7539525000,2025-07-01,2028-05-16,LTSS,1883409188,24.98
2492,909,saving,Medium,long,6160320000,2025-07-01,2028-06-15,FFA,3585188748,58.2
2493,909,spending,High,short,2000000,2025-07-01,2025-07-31,HEALTH,701441,35.07
2494,910,saving,Low,long,2431440000,2025-07-01,2026-10-24,EMERGENCY,633454616,26.05
2495,910,saving,High,long,2024880000,2025-07-01,2026-12-23,FFA,1046132103,51.66
2496,911,saving,Medium,long,1749600000,2025-07-01,2029-10-08,LTSS,901769948,51.54
2497,911,saving,Low,long,3856875000,2025-07-01,2029-05-11,FFA,2089359403,54.17
2498,911,spending,Medium,short,4000000,2025-07-01,2025-07-31,GIVE,1035396,25.88
2499,912,saving,Low,long,4705200000,2025-07-01,2026-07-26,LTSS,1229026039,26.12
2500,912,saving,High,long,6376000000,2025-07-01,2028-07-15,DREAM,3201374026,50.21
2501,913,saving,High,long,7238000000,2025-07-01,2028-11-12,DREAM,771135032,10.65
2502,913,saving,Medium,long,4532640000,2025-07-01,2028-07-15,EMERGENCY,1868827316,41.23
2503,913,spending,High,short,1000000,2025-07-01,2025-07-31,NEC,446790,44.68
2504,914,saving,Low,long,956970000,2025-07-01,2027-06-21,EMERGENCY,492793630,51.5
2505,914,saving,High,long,6724049999,2025-07-01,2028-01-17,FFA,2937473142,43.69
2506,915,saving,High,long,5028100000,2025-07-01,2027-09-19,LTSS,835073705,16.61
2507,915,saving,High,short,24750000,2025-07-01,2025-12-28,DREAM,14246781,57.56
2508,915,spending,Low,short,3000000,2025-07-01,2025-07-31,PLAY,229112,7.64
2509,916,saving,High,long,1506960000,2025-07-01,2027-10-19,FFA,195180069,12.95
2510,916,saving,High,long,6986249999,2025-07-01,2029-09-08,EMERGENCY,4056042691,58.06
2511,917,saving,High,long,6194160000,2025-07-01,2028-07-15,DREAM,2486222133,40.14
2512,917,saving,High,long,5235300000,2025-07-01,2026-10-24,LTSS,2254244526,43.06
2513,917,spending,Medium,short,5000000,2025-07-01,2025-07-31,PLAY,2496121,49.92
2514,918,saving,High,short,48510000,2025-07-01,2026-03-28,DREAM,12461794,25.69
2515,918,saving,Low,long,7126560000,2025-07-01,2026-11-23,LTSS,1368335298,19.2
2516,918,spending,Medium,short,4000000,2025-07-01,2025-07-31,EDU,733386,18.33
2517,919,saving,Low,short,47250000,2025-07-01,2025-10-29,DREAM,16698816,35.34
2518,919,saving,Low,long,4035000000,2025-07-01,2026-09-24,FFA,1200898216,29.76
2519,919,spending,Medium,short,2000000,2025-07-01,2025-07-31,FAMILY,1002601,50.13
2520,920,saving,Medium,long,7507200000,2025-07-01,2029-02-10,EMERGENCY,1601131710,21.33
2521,920,saving,High,long,1482000000,2025-07-01,2028-01-17,FFA,468329742,31.6
2522,921,saving,High,long,1285920000,2025-07-01,2030-03-07,DREAM,30094018,2.34
2523,921,saving,High,long,4064000000,2025-07-01,2028-09-13,LTSS,1850651735,45.54
2524,921,spending,High,short,3000000,2025-07-01,2025-07-31,HEALTH,248804,8.29
2525,922,saving,Low,long,2913900000,2025-07-01,2028-02-16,LTSS,1191956448,40.91
2526,922,saving,Medium,short,26250000,2025-07-01,2025-10-29,FFA,8184127,31.18
2527,923,saving,High,long,6351700000,2025-07-01,2030-01-06,DREAM,3002983923,47.28
2528,923,saving,Medium,long,1130400000,2025-07-01,2026-11-23,LTSS,559333254,49.48
2529,923,spending,Medium,short,3000000,2025-07-01,2025-07-31,EDU,606035,20.2
2530,924,saving,High,long,3763375000,2025-07-01,2028-12-12,DREAM,1342453246,35.67
2531,924,saving,Medium,long,9695510000,2025-07-01,2030-02-05,EMERGENCY,1436979056,14.82
2532,925,saving,High,short,39900000,2025-07-01,2025-09-29,LTSS,4705469,11.79
2533,925,saving,Low,long,5101500000,2025-07-01,2030-05-06,EMERGENCY,2937543043,57.58
2534,925,spending,High,short,3000000,2025-07-01,2025-07-31,NEC,351230,11.71
2535,926,saving,High,long,1060800000,2025-07-01,2026-10-24,FFA,151951381,14.32
2536,926,saving,High,short,26250000,2025-07-01,2025-09-29,LTSS,13458448,51.27
2537,926,spending,Low,short,1000000,2025-07-01,2025-07-31,EDU,359435,35.94
2538,927,saving,High,long,7616910000,2025-07-01,2030-02-05,DREAM,4375882281,57.45
2539,927,saving,Medium,long,9513490000,2025-07-01,2030-01-06,FFA,146310571,1.54
2540,927,spending,Medium,short,2000000,2025-07-01,2025-07-31,FAMILY,251429,12.57
2541,928,saving,Low,long,3575250000,2025-07-01,2028-03-17,EMERGENCY,357971610,10.01
2542,928,saving,High,long,3771999999,2025-07-01,2028-08-14,LTSS,1061906684,28.15
2543,928,spending,Medium,short,5000000,2025-07-01,2025-07-31,GIVE,1751013,35.02
2544,929,saving,Medium,long,9406425000,2025-07-01,2029-12-07,DREAM,4997853543,53.13
2545,929,saving,Low,long,738990000,2025-07-01,2027-07-21,LTSS,372527261,50.41
2546,929,spending,Medium,short,5000000,2025-07-01,2025-07-31,NEC,1749036,34.98
2547,930,saving,High,long,4198500000,2025-07-01,2028-01-17,LTSS,564564237,13.45
2548,930,saving,High,long,1290555000,2025-07-01,2029-01-11,EMERGENCY,422570711,32.74
2549,931,saving,Low,long,6153075000,2025-07-01,2027-12-18,FFA,1383935474,22.49
2550,931,saving,Medium,long,6724739999,2025-07-01,2026-07-26,DREAM,536778283,7.98
2551,931,spending,Low,short,2000000,2025-07-01,2025-07-31,FAMILY,221106,11.06
2552,932,saving,Low,long,3553039999,2025-07-01,2028-10-13,EMERGENCY,1198885093,33.74
2553,932,saving,Medium,long,2308600000,2025-07-01,2029-03-12,FFA,126333517,5.47
2554,932,spending,Medium,short,1000000,2025-07-01,2025-07-31,HEALTH,129577,12.96
2555,933,saving,Medium,long,6951749999,2025-07-01,2028-01-17,DREAM,1677393993,24.13
2556,933,saving,High,long,7014000000,2025-07-01,2028-03-17,EMERGENCY,3913868187,55.8
2557,933,spending,High,short,1000000,2025-07-01,2025-07-31,FAMILY,368139,36.81
2558,934,saving,Low,long,2532640000,2025-07-01,2028-08-14,EMERGENCY,1235067352,48.77
2559,934,saving,Medium,short,41400000,2025-07-01,2025-08-30,LTSS,20671888,49.93
2560,934,spending,High,short,5000000,2025-07-01,2025-07-31,FAMILY,2566199,51.32
2561,935,saving,Low,long,7154839999,2025-07-01,2027-07-21,LTSS,3733979003,52.19
2562,935,saving,Low,long,6808500000,2025-07-01,2029-09-08,DREAM,2712732946,39.84
2563,935,spending,High,short,1000000,2025-07-01,2025-07-31,NEC,358213,35.82
2564,936,saving,Medium,long,5637000000,2025-07-01,2028-02-16,FFA,1170078323,20.76
2565,936,saving,Low,long,5860890000,2025-07-01,2027-08-20,EMERGENCY,3127806718,53.37
2566,936,spending,High,short,5000000,2025-07-01,2025-07-31,GIVE,2999323,59.99
2567,937,saving,High,long,6207600000,2025-07-01,2027-06-21,LTSS,1438520321,23.17
2568,937,saving,Medium,long,286200000,2025-07-01,2029-11-07,EMERGENCY,120029862,41.94
2569,938,saving,Low,long,7142125000,2025-07-01,2029-04-11,DREAM,2157350674,30.21
2570,938,saving,High,short,40000000,2025-07-01,2025-09-29,EMERGENCY,5631404,14.08
2571,938,spending,High,short,5000000,2025-07-01,2025-07-31,FAMILY,2745595,54.91
2572,939,saving,Medium,long,590835000,2025-07-01,2029-05-11,EMERGENCY,290168884,49.11
2573,939,saving,Medium,long,4422990000,2025-07-01,2027-03-23,FFA,2455790288,55.52
2574,939,spending,High,short,3000000,2025-07-01,2025-07-31,GIVE,45966,1.53
2575,940,saving,High,short,20900000,2025-07-01,2026-01-27,FFA,502183,2.4
2576,940,saving,Low,short,22800000,2025-07-01,2026-06-26,EMERGENCY,9960378,43.69
2577,940,spending,Low,short,5000000,2025-07-01,2025-07-31,PLAY,2819346,56.39
2578,941,saving,Medium,long,3986010000,2025-07-01,2029-11-07,FFA,3520281,0.09
2579,941,saving,Medium,long,3382830000,2025-07-01,2029-04-11,EMERGENCY,873621467,25.83
2580,942,saving,High,long,221540000,2025-07-01,2030-03-07,LTSS,89169111,40.25
2581,942,saving,Medium,long,3704610000,2025-07-01,2027-04-22,EMERGENCY,745962717,20.14
2582,943,saving,Medium,long,4719715000,2025-07-01,2027-04-22,DREAM,1793715587,38.0
2583,943,saving,Low,long,5104160000,2025-07-01,2030-01-06,LTSS,1475120606,28.9
2584,943,spending,High,short,4000000,2025-07-01,2025-07-31,GIVE,1370812,34.27
2585,944,saving,Medium,long,798000000,2025-07-01,2030-04-06,FFA,199076702,24.95
2586,944,saving,Low,long,4912800000,2025-07-01,2028-03-17,EMERGENCY,1122235209,22.84
2587,945,saving,High,long,6170450000,2025-07-01,2027-05-22,DREAM,2304903659,37.35
2588,945,saving,Low,long,4194750000,2025-07-01,2029-01-11,LTSS,1780894938,42.46
2589,945,spending,Medium,short,1000000,2025-07-01,2025-07-31,GIVE,223164,22.32
2590,946,saving,Low,short,48000000,2025-07-01,2025-08-30,LTSS,28663710,59.72
2591,946,saving,Low,long,4930200000,2025-07-01,2029-07-10,EMERGENCY,1493127723,30.29
2592,946,spending,High,short,5000000,2025-07-01,2025-07-31,HEALTH,2303121,46.06
2593,947,saving,Medium,long,6662000000,2025-07-01,2028-06-15,DREAM,3948030300,59.26
2594,947,saving,Medium,long,2289600000,2025-07-01,2027-12-18,EMERGENCY,1283866139,56.07
2595,947,spending,High,short,4000000,2025-07-01,2025-07-31,GIVE,1161241,29.03
2596,948,saving,Low,long,8603700000,2025-07-01,2029-01-11,LTSS,2868515797,33.34
2597,948,saving,Medium,long,5181600000,2025-07-01,2029-04-11,EMERGENCY,1555093956,30.01
2598,949,saving,Medium,long,6468000000,2025-07-01,2027-10-19,EMERGENCY,3014244551,46.6
2599,949,saving,High,short,41000000,2025-07-01,2025-09-29,LTSS,5480958,13.37
2600,949,spending,Medium,short,4000000,2025-07-01,2025-07-31,EDU,2096213,52.41
2601,950,saving,High,long,728640000,2025-07-01,2029-11-07,FFA,356505471,48.93
2602,950,saving,Medium,short,30450000,2025-07-01,2025-11-28,EMERGENCY,2041249,6.7
2603,950,spending,High,short,5000000,2025-07-01,2025-07-31,NEC,2151610,43.03
2604,951,saving,High,long,6762600000,2025-07-01,2028-02-16,DREAM,2568562466,37.98
2605,951,saving,High,short,27500000,2025-07-01,2025-07-31,EMERGENCY,664845,2.42
2606,951,spending,Medium,short,2000000,2025-07-01,2025-07-31,HEALTH,68456,3.42
2607,952,saving,Low,long,6462000000,2025-07-01,2028-06-15,EMERGENCY,1476860912,22.85
2608,952,saving,High,long,1148000000,2025-07-01,2030-06-05,DREAM,300492364,26.18
2609,952,spending,Medium,short,2000000,2025-07-01,2025-07-31,EDU,697812,34.89
2610,953,saving,Low,long,227850000,2025-07-01,2027-08-20,DREAM,77162575,33.87
2611,953,saving,Low,long,3032715000,2025-07-01,2029-05-11,EMERGENCY,340431947,11.23
2612,953,spending,Low,short,5000000,2025-07-01,2025-07-31,PLAY,2001773,40.04
2613,954,saving,Low,long,6908160000,2025-07-01,2027-09-19,EMERGENCY,65187194,0.94
2614,954,saving,Medium,short,39270000,2025-07-01,2026-01-27,FFA,14171844,36.09
2615,955,saving,Medium,long,4342500000,2025-07-01,2026-09-24,EMERGENCY,247810344,5.71
2616,955,saving,Medium,short,64680000,2025-07-01,2026-01-27,DREAM,7002433,10.83
2617,955,spending,Medium,short,4000000,2025-07-01,2025-07-31,EDU,1627177,40.68
2618,956,saving,Low,short,38500000,2025-07-01,2026-04-27,EMERGENCY,17357698,45.08
2619,956,saving,High,long,1892880000,2025-07-01,2026-11-23,LTSS,795097414,42.0
2620,956,spending,High,short,4000000,2025-07-01,2025-07-31,GIVE,1202528,30.06
2621,957,saving,Medium,long,8969400000,2025-07-01,2028-04-16,EMERGENCY,184276999,2.05
2622,957,saving,Medium,long,4416940000,2025-07-01,2029-04-11,DREAM,1123975843,25.45
2623,958,saving,Medium,long,6414210000,2025-07-01,2030-04-06,LTSS,3081309826,48.04
2624,958,saving,Medium,long,8300760000,2025-07-01,2029-01-11,EMERGENCY,3526019559,42.48
2625,958,spending,High,short,1000000,2025-07-01,2025-07-31,FAMILY,206700,20.67
2626,959,saving,High,long,1326000000,2025-07-01,2028-06-15,LTSS,676251252,51.0
2627,959,saving,Low,long,4016400000,2025-07-01,2026-07-26,EMERGENCY,1319941179,32.86
2628,959,spending,Medium,short,4000000,2025-07-01,2025-07-31,HEALTH,705778,17.64
2629,960,saving,High,long,4662600000,2025-07-01,2030-05-06,EMERGENCY,1321825309,28.35
2630,960,saving,High,short,27500000,2025-07-01,2025-08-30,FFA,12857385,46.75
2631,961,saving,Low,long,9233280000,2025-07-01,2028-06-15,FFA,3533386224,38.27
2632,961,saving,Low,long,8424000000,2025-07-01,2028-01-17,LTSS,4428369344,52.57
2633,961,spending,Medium,short,5000000,2025-07-01,2025-07-31,EDU,1025684,20.51
2634,962,saving,Medium,short,58750000,2025-07-01,2025-10-29,EMERGENCY,8156176,13.88
2635,962,saving,Medium,long,6555360000,2025-07-01,2027-11-18,DREAM,2500191204,38.14
2636,962,spending,Medium,short,3000000,2025-07-01,2025-07-31,PLAY,124055,4.14
2637,963,saving,High,long,3803799999,2025-07-01,2027-10-19,FFA,1904274264,50.06
2638,963,saving,Low,long,2949520000,2025-07-01,2027-11-18,EMERGENCY,1766324319,59.89
2639,963,spending,Medium,short,4000000,2025-07-01,2025-07-31,NEC,2171177,54.28
2640,964,saving,Medium,long,8538125000,2025-07-01,2030-04-06,EMERGENCY,1483599775,17.38
2641,964,saving,High,long,2084355000,2025-07-01,2027-05-22,LTSS,972358869,46.65
2642,964,spending,Medium,short,2000000,2025-07-01,2025-07-31,FAMILY,857395,42.87
2643,965,saving,Low,short,31900000,2025-07-01,2025-08-30,DREAM,13071861,40.98
2644,965,saving,Low,short,40425000,2025-07-01,2026-01-27,EMERGENCY,23206202,57.41
2645,966,saving,Medium,long,7293720000,2025-07-01,2030-05-06,LTSS,2487632352,34.11
2646,966,saving,High,long,765450000,2025-07-01,2029-06-10,DREAM,410649811,53.65
2647,966,spending,High,short,5000000,2025-07-01,2025-07-31,NEC,1489030,29.78
2648,967,saving,Low,long,1716000000,2025-07-01,2026-09-24,FFA,251874800,14.68
2649,967,saving,High,long,7722960000,2025-07-01,2027-08-20,EMERGENCY,97358447,1.26
2650,968,saving,High,long,6660000000,2025-07-01,2028-03-17,LTSS,3040345308,45.65
2651,968,saving,High,long,2012500000,2025-07-01,2030-06-05,FFA,518313875,25.75
2652,968,spending,High,short,5000000,2025-07-01,2025-07-31,NEC,1099386,21.99
2653,969,saving,Medium,long,6944080000,2025-07-01,2027-05-22,EMERGENCY,3599027909,51.83
2654,969,saving,Low,long,1436160000,2025-07-01,2029-02-10,LTSS,432045925,30.08
2655,969,spending,Low,short,5000000,2025-07-01,2025-07-31,EDU,2645710,52.91
2656,970,saving,High,long,6846750000,2025-07-01,2029-06-10,LTSS,2531402344,36.97
2657,970,saving,Low,short,31200000,2025-07-01,2025-11-28,FFA,2671234,8.56
2658,970,spending,Low,short,5000000,2025-07-01,2025-07-31,EDU,1655933,33.12
2659,971,saving,Low,long,4132870000,2025-07-01,2029-01-11,LTSS,1995626618,48.29
2660,971,saving,High,short,9240000,2025-07-01,2026-03-28,DREAM,2527925,27.36
2661,972,saving,Medium,long,2623530000,2025-07-01,2027-04-22,LTSS,512850090,19.55
2662,972,saving,Medium,long,1263240000,2025-07-01,2029-06-10,FFA,636886888,50.42
2663,972,spending,Medium,short,2000000,2025-07-01,2025-07-31,FAMILY,975813,48.79
2664,973,saving,High,long,8919645000,2025-07-01,2030-04-06,DREAM,4269560506,47.87
2665,973,saving,High,long,783379999,2025-07-01,2027-02-21,LTSS,108884126,13.9
2666,974,saving,Medium,short,14949999,2025-07-01,2025-09-29,EMERGENCY,1860517,12.44
2667,974,saving,High,long,7621950000,2025-07-01,2028-12-12,FFA,2462134627,32.3
2668,975,saving,Medium,short,32890000,2025-07-01,2026-01-27,LTSS,4323295,13.14
2669,975,saving,Medium,long,1132000000,2025-07-01,2030-06-05,DREAM,461382719,40.76
2670,976,saving,Low,long,371700000,2025-07-01,2026-10-24,FFA,161306853,43.4
2671,976,saving,Low,long,2347150000,2025-07-01,2027-05-22,LTSS,526349312,22.43
2672,976,spending,Medium,short,1000000,2025-07-01,2025-07-31,NEC,337980,33.8
2673,977,saving,Medium,long,2968680000,2025-07-01,2027-04-22,FFA,234886862,7.91
2674,977,saving,High,short,25200000,2025-07-01,2025-11-28,EMERGENCY,12046707,47.8
2675,978,saving,Low,long,10077220000,2025-07-01,2030-04-06,DREAM,4463498619,44.29
2676,978,saving,High,short,6050000,2025-07-01,2026-01-27,LTSS,613800,10.15
2677,978,spending,High,short,1000000,2025-07-01,2025-07-31,HEALTH,257873,25.79
2678,979,saving,Low,long,7402779999,2025-07-01,2027-11-18,FFA,2123469903,28.68
2679,979,saving,High,long,3238400000,2025-07-01,2028-06-15,EMERGENCY,1825362417,56.37
2680,979,spending,Low,short,4000000,2025-07-01,2025-07-31,FAMILY,727033,18.18
2681,980,saving,Low,long,4386375000,2025-07-01,2028-05-16,FFA,82770891,1.89
2682,980,saving,Medium,long,9203220000,2025-07-01,2029-12-07,EMERGENCY,656299687,7.13
2683,980,spending,Low,short,2000000,2025-07-01,2025-07-31,NEC,684954,34.25
2684,981,saving,High,long,4565040000,2025-07-01,2026-07-26,DREAM,327349693,7.17
2685,981,saving,Medium,long,3425760000,2025-07-01,2026-11-23,FFA,1561049378,45.57
2686,982,saving,Low,long,6740760000,2025-07-01,2027-03-23,LTSS,293468810,4.35
2687,982,saving,Medium,long,522000000,2025-07-01,2026-08-25,EMERGENCY,268421188,51.42
2688,982,spending,Low,short,1000000,2025-07-01,2025-07-31,EDU,103685,10.37
2689,983,saving,Medium,long,6163500000,2025-07-01,2027-07-21,LTSS,652575797,10.59
2690,983,saving,High,long,3385829999,2025-07-01,2027-09-19,EMERGENCY,245568643,7.25
2691,983,spending,High,short,5000000,2025-07-01,2025-07-31,NEC,2863019,57.26
2692,984,saving,Low,short,63250000,2025-07-01,2026-05-27,EMERGENCY,20190172,31.92
2693,984,saving,Low,long,4113750000,2025-07-01,2028-01-17,DREAM,332902981,8.09
2694,985,saving,Low,long,7599240000,2025-07-01,2030-05-06,EMERGENCY,2792195758,36.74
2695,985,saving,High,long,993719999,2025-07-01,2027-07-21,DREAM,81009505,8.15
2696,985,spending,High,short,5000000,2025-07-01,2025-07-31,FAMILY,2949674,58.99
2697,986,saving,Medium,long,4618055000,2025-07-01,2026-12-23,FFA,1466428936,31.75
2698,986,saving,Low,long,7908000000,2025-07-01,2028-06-15,DREAM,4046402698,51.17
2699,987,saving,Low,long,3266445000,2025-07-01,2027-03-23,FFA,762536341,23.34
2700,987,saving,Low,long,5317200000,2025-07-01,2029-09-08,DREAM,2908105247,54.69
2701,987,spending,Low,short,3000000,2025-07-01,2025-07-31,HEALTH,1636991,54.57
2702,988,saving,Low,long,3544125000,2025-07-01,2027-02-21,LTSS,1756103968,49.55
2703,988,saving,High,long,2888130000,2025-07-01,2029-04-11,EMERGENCY,1562949113,54.12
2704,988,spending,Medium,short,1000000,2025-07-01,2025-07-31,EDU,159772,15.98
2705,989,saving,Medium,long,2980500000,2025-07-01,2028-02-16,LTSS,1152871817,38.68
2706,989,saving,Low,long,5143710000,2025-07-01,2027-04-22,FFA,1221866838,23.75
2707,990,saving,Medium,long,7242620000,2025-07-01,2027-06-21,DREAM,323800179,4.47
2708,990,saving,Medium,long,6775500000,2025-07-01,2026-11-23,FFA,2184382444,32.24
2709,990,spending,Medium,short,5000000,2025-07-01,2025-07-31,GIVE,1806163,36.12
